precision,recall
0.00319808593957623,1
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129429981741542,0.786704223311897
0.129432513576196,0.786704223311897
0.129433756514049,0.786704223311897
0.129464817118271,0.786674250437349
0.129738085729849,0.785586211303241
0.130279821005317,0.785321450911396
0.131839466960382,0.783722656274649
0.133183369025936,0.780610976486788
0.135990438117713,0.776786283630183
0.137435546241171,0.767172246062197
0.143077008581066,0.758591184824025
0.148454084735546,0.75058651845286
0.153710977368899,0.739463335555073
0.162284397188237,0.727603108794776
0.168791966915019,0.713827855123097
0.177048372088488,0.698652136703438
0.184479176604355,0.682448016017045
0.190374014043008,0.661463709624988
0.19821917870607,0.642681021663278
0.205288750200019,0.61508600522746
0.214256773244251,0.595685399609569
0.223341272394868,0.5765067909329
0.232031593328366,0.55611140863259
0.239485874969101,0.536880753591548
0.246515589595318,0.523293157598681
0.256704303397931,0.496996079607205
0.263077158232244,0.47492951596684
0.273261420866201,0.459003000477026
0.2847140049973,0.44262817818212
0.291074060659906,0.427175005327169
0.293232237821137,0.408513235330073
0.302351315227628,0.393156627810169
0.307647769826742,0.3821071539874
0.31692955349583,0.369791989168286
0.318279941466612,0.364137117281868
0.329465468883676,0.344793315264401
0.336464008760609,0.328338491306477
0.342254139156302,0.312833772859783
0.345286040426836,0.300826565442026
0.350061463614063,0.292262989675955
0.352647491470021,0.282490214877572
0.354575142664285,0.27350552936928
0.359485072726539,0.265615841672624
0.36004986484683,0.255695915575059
0.365147805666343,0.249001661104792
0.367920920357064,0.242054331904741
0.372608078878293,0.239211813907338
0.379386075258569,0.229698161687173
0.386860503604875,0.225030880564058
0.392600311178785,0.220395579123833
0.38861857900535,0.210123633057653
0.391384342623469,0.204120925346565
0.390825334747594,0.198393069229511
0.397834421266765,0.192407835773479
0.39864784553352,0.189431527260195
0.395028926817433,0.183441340379478
0.397278549716047,0.179313114885089
0.400923330627946,0.176502778010541
0.402606332008123,0.171082884344841
0.403561622792599,0.16867542274671
0.406542956330644,0.165005598979236
0.404301924966836,0.160857686173658
0.398409488100816,0.157072145970326
0.401037959604358,0.155445760706133
0.401626913454278,0.149070181621951
0.407427183730823,0.146024867347486
0.411781643423649,0.140012453026891
0.417861025582291,0.135852445044405
0.422125214836231,0.130902928935238
0.423092264697458,0.129104607011817
0.412100686502495,0.120646222223011
0.418919020214566,0.116744332537187
0.417024058698731,0.11255680542557
0.412725829439453,0.105457917419216
0.412260685149436,0.0975236301461679
0.413068337981184,0.0913522471105602
0.414576517652812,0.0781856768677395
0.418452154880924,0.065952288582777
0.407310246359129,0.0559485873328842
0.409399883094621,0.0453580413170473
0.392545186010549,0.0334759476192797
0.363373455762908,0.0255809742375939
0.381948401590587,0.0146652184727516
0.399570487460143,0.00997011479432783
0.302600139324277,0.00332144507260145
