precision,recall
0.00129384322561343,1
0.239498180946308,0.463941586845964
0.239533080631264,0.463941586845964
0.239633059696039,0.461709696877007
0.241195868579979,0.460314024632113
0.242573161391533,0.459121266378651
0.245056629288861,0.457411714792561
0.247512450931954,0.456457267700882
0.249074812376116,0.451481670689258
0.251087764249548,0.447975521466989
0.256036913786241,0.443398867064714
0.25808258679454,0.440737694730426
0.258613063575058,0.438452561753555
0.262653381991163,0.435772057257738
0.265792987398609,0.433188129584265
0.269306426814819,0.432150652812674
0.271688192482837,0.430646687331073
0.273274959045188,0.421413299961744
0.275057204594829,0.418581206417628
0.276511784413907,0.415018371732576
0.279457556065269,0.412172957293382
0.284734669601945,0.406792367275523
0.287292117687999,0.404888281597674
0.287404268174589,0.398989830032933
0.288954229517586,0.393855436642508
0.28891784533849,0.38833265779633
0.301615940184017,0.380827379559109
0.304429684891242,0.378143899066211
0.307392515263712,0.376483129914806
0.307403818802856,0.374546990910859
0.313466132425982,0.372721420278138
0.314841318996958,0.371135284074449
0.314721138058141,0.364396950273533
0.314719205428252,0.361353444741915
0.32428942631107,0.349657261832711
0.329951971692023,0.345610201775268
0.335883924831997,0.344366266519037
0.338483050376108,0.343194265229982
0.341212568870038,0.340359087741945
0.343615945752816,0.339855132166105
0.344919450480457,0.337724391090853
0.346269808708632,0.337420910613219
0.346810183565873,0.334087720456692
0.348956607707775,0.329925381293905
0.350587340542671,0.327160200683865
0.352243212971837,0.325836192970081
0.354291334507775,0.324719629125944
0.357452744829365,0.323645110183186
0.359316782281576,0.32022295703118
0.362152044383571,0.317844890199077
0.366149078565856,0.309276585915262
0.39725517387926,0.278129241898317
0.405508132118876,0.271948154195033
0.413246649681936,0.271593166619598
0.41860547087982,0.269236874950902
0.420134021186895,0.265768480477383
0.419528847472624,0.262390852388947
0.418856657009853,0.261322172101135
0.419012463248761,0.256984566246066
0.421610827705054,0.254145063434105
0.420361025458574,0.251606258083798
0.42278952885434,0.251073700323656
0.423558759623571,0.250466289764844
0.417920854349956,0.244568113313745
0.412330128722793,0.243499210088293
0.41675791716697,0.240521760216341
0.415616364655554,0.239458411069925
0.434586762040861,0.227899081575992
0.431792331560248,0.225616862307493
0.436149247804465,0.224765303569046
0.43898599970335,0.224336898108692
0.431835732560714,0.222740246899008
0.427857349815784,0.220063502417002
0.424310255165893,0.21854202325974
0.421527405734923,0.216810947659969
0.418218854531613,0.215621882965489
0.420512654928475,0.209449517196883
0.415075157942647,0.208062114763413
0.412824496341525,0.20802776112708
0.411574123500153,0.206094838839166
0.412524861851563,0.201372558710853
0.419981304168248,0.198711370387914
0.419700983891835,0.198625022058754
0.421249570806276,0.197560059332449
0.421102504888635,0.195609746368106
0.422825978143659,0.195153495752111
0.417473259745478,0.192543818673198
0.407429695258331,0.191454114388606
0.409233431738838,0.190962593130311
0.409233431738838,0.190962593130311
0.409533724999705,0.190607605554876
0.407687743926702,0.19055252127593
0.40928669971068,0.190442352718036
0.406672924045683,0.190242672206854
0.405839646581805,0.190208684034738
0.405839646581805,0.190208684034738
0.407659555310872,0.190208684034738
0.407659555310872,0.190208684034738
0.409495859614074,0.190208684034738
0.409495859614074,0.190208684034738
0.409495859614074,0.190208684034738
